I
1130 Generated by WorldEditor 2.3.0r2

1    561 0 0 EBCI Brussels South Charleroi
1302 city Brussels
1201  50.46604598  004.46615689 both 208 N_stop
1201  50.46602614  004.46619533 both 209 N_stop
1201  50.46843204  004.47276840 both 210 N_stop
1201  50.46843030  004.47303826 both 211 N_stop
1201  50.46634476  004.46558867 both 212 N_stop
1201  50.45755613  004.45029610 both 213 N_stop
1201  50.45651798  004.44683167 both 214 N_stop
1201  50.45555278  004.44319692 both 215 N_stop
1202 123 56 twoway taxiway_B P4
1202 126 57 twoway taxiway_B P4
1202 125 58 twoway taxiway_B P4
1202 140 59 twoway taxiway_B P3
1202 139 60 twoway taxiway_B P3
1202 138 139 twoway taxiway_D S
1202 139 140 twoway taxiway_D S
1202 140 125 twoway taxiway_D S
1202 136 61 twoway taxiway_B P1
1202 135 62 twoway taxiway_B P1
1202 134 63 twoway taxiway_B P1
1202 133 64 twoway taxiway_B P1
1202 212 102 twoway taxiway_E G
1202 119 122 twoway taxiway_D S4
1202 179 159 twoway taxiway_D N5
1202 165 91 oneway taxiway_E M6
1202 91 92 oneway taxiway_E M6
1202 92 93 oneway taxiway_E M6
1202 93 94 oneway taxiway_E M6
1202 94 117 oneway taxiway_E M6
1202 110 165 oneway taxiway_C M6
1202 95 96 twoway taxiway_C H
1202 96 111 twoway taxiway_C H
1202 97 98 twoway taxiway_C H
1202 98 95 twoway taxiway_C H
1202 160 162 oneway taxiway_C H
1202 162 163 oneway taxiway_C H
1202 163 165 oneway taxiway_C H
1202 165 97 twoway taxiway_C H
1202 107 108 oneway taxiway_C F
1202 108 76 oneway taxiway_C F
1202 76 110 oneway taxiway_C F
1202 110 111 twoway taxiway_C F
1202 111 99 twoway taxiway_C F
1202 112 113 twoway taxiway_C F
1202 113 100 twoway taxiway_C F
1202 114 112 twoway taxiway_C F
1202 116 114 twoway taxiway_C F
1202 107 116 twoway taxiway_C F
1202 104 101 twoway taxiway_C H
1202 105 104 twoway taxiway_C H
1202 160 105 twoway taxiway_C H
1202 159 160 oneway taxiway_D M5
1202 160 161 oneway taxiway_C M5
1202 161 107 oneway taxiway_C M5
1202 175 156 twoway taxiway_D N3
1202 181 157 twoway taxiway_D N4
1202 155 156 twoway taxiway_D N
1202 156 157 twoway taxiway_D N
1202 157 158 twoway taxiway_E N
1202 158 159 twoway taxiway_E N
1202 117 159 oneway taxiway_E N
1202 178 153 twoway taxiway_D N5
1204 departure 06,24
1204 arrival 06,24
1202 118 166 twoway taxiway_D N
1202 167 168 twoway taxiway_D N2
1204 departure 06,24
1204 arrival 06,24
1204 ils 24
1202 168 169 twoway taxiway_D N2
1204 departure 06,24
1204 arrival 06,24
1204 ils 24
1202 169 118 twoway taxiway_D N
1204 departure 06,24
1204 arrival 06,24
1204 ils 24
1202 177 150 twoway taxiway_D N3
1204 departure 06,24
1204 arrival 06,24
1202 119 152 twoway taxiway_D S4
1204 departure 06,24
1204 arrival 06,24
1202 121 122 twoway taxiway_D S
1202 122 120 twoway taxiway_D S
1202 123 124 twoway taxiway_D S
1202 124 121 twoway taxiway_D S
1202 125 126 twoway taxiway_D S
1202 126 123 twoway taxiway_D S
1202 127 128 twoway taxiway_D S
1202 128 129 twoway taxiway_D S
1202 129 130 twoway taxiway_D S
1202 130 131 twoway taxiway_D S
1202 131 132 twoway taxiway_D S
1202 132 133 twoway taxiway_D S
1202 133 134 twoway taxiway_D S
1202 134 135 twoway taxiway_D S
1202 135 136 twoway taxiway_D S
1202 136 138 twoway taxiway_D S
1202 142 143 twoway taxiway_D S1
1204 departure 06,24
1204 arrival 06,24
1202 143 171 twoway taxiway_D S1
1204 departure 06,24
1204 arrival 06,24
1202 144 142 twoway taxiway_D S1
1204 departure 06,24
1204 arrival 06,24
1202 145 146 twoway taxiway_D S1
1204 departure 06,24
1204 arrival 06,24
1202 146 144 twoway taxiway_D S1
1204 departure 06,24
1204 arrival 06,24
1202 147 148 twoway taxiway_D S1
1204 departure 06,24
1204 arrival 06,24
1202 148 145 twoway taxiway_D S1
1204 departure 06,24
1204 arrival 06,24
1202 127 147 twoway taxiway_D S1
1204 departure 06,24
1204 arrival 06,24
1202 131 137 twoway taxiway_D S2
1202 137 149 twoway taxiway_D S2
1204 departure 06,24
1204 arrival 06,24
1202 138 141 twoway taxiway_D S3
1202 141 151 twoway taxiway_D S3
1204 departure 06,24
1204 arrival 06,24
1202 170 149 twoway runway 06/24
1204 departure 06,24
1204 arrival 06,24
1204 ils 06,24
1202 149 150 twoway runway 06/24
1204 departure 06,24
1204 arrival 06,24
1204 ils 06,24
1202 150 151 twoway runway 06/24
1204 departure 06,24
1204 arrival 06,24
1204 ils 06,24
1202 151 152 twoway runway 06/24
1204 departure 06,24
1204 arrival 06,24
1204 ils 06,24
1202 152 153 twoway runway 06/24
1204 departure 06,24
1204 arrival 06,24
1204 ils 06,24
1202 153 154 twoway runway 06/24
1204 departure 06,24
1204 arrival 06,24
1204 ils 06,24
1202 166 155 twoway taxiway_D N
1202 170 171 twoway taxiway_D N2
1204 departure 06,24
1204 arrival 06,24
1202 171 172 twoway taxiway_D N2
1204 departure 06,24
1204 arrival 06,24
1202 172 173 twoway taxiway_D N2
1204 departure 06,24
1204 arrival 06,24
1202 173 174 twoway taxiway_D N2
1204 departure 06,24
1204 arrival 06,24
1202 174 167 twoway taxiway_D N2
1204 departure 06,24
1204 arrival 06,24
1202 176 175 twoway taxiway_D N3
1204 departure 06,24
1204 arrival 06,24
1202 177 176 twoway taxiway_D N3
1204 departure 06,24
1204 arrival 06,24
1202 179 178 twoway taxiway_D N5
1204 departure 06,24
1204 arrival 06,24
1202 101 158 twoway taxiway_E M4
1202 101 103 twoway taxiway_C H
1202 103 180 twoway taxiway_C H
1202 102 101 twoway taxiway_E M4
1202 102 112 twoway taxiway_E M4
1202 152 181 twoway taxiway_D N4
1204 departure 06,24
1204 arrival 06,24
1202 210 211 oneway taxiway_E G
1202 211 165 oneway taxiway_E G
1202 115 212 twoway taxiway_E G
1202 106 115 twoway taxiway_E G
1202 161 106 twoway taxiway_E G
1202 161 109 oneway taxiway_E G
1202 109 164 oneway taxiway_E G
1202 164 210 oneway taxiway_E G
1202 132 213 twoway taxiway_B T3
1202 130 214 twoway taxiway_B T2
1202 129 215 twoway taxiway_B T1
1206 1 0 twoway  N
1206 2 1 twoway  N
1206 3 2 twoway  N
1206 4 3 twoway  N
1206 5 4 twoway  N
1206 6 7 twoway  N
1206 7 8 twoway  N
1206 8 5 twoway  N
1206 9 6 twoway  N
1206 10 11 twoway  N
1206 11 9 twoway  N
1206 12 10 twoway  N
1206 13 14 twoway  N
1206 14 12 twoway  N
1206 15 13 twoway  N
1206 16 17 twoway  N
1206 17 15 twoway  N
1206 18 19 twoway  N
1206 19 16 twoway  N
1206 20 18 twoway  N
1206 21 22 twoway  N
1206 22 20 twoway  N
1206 23 21 twoway  N
1206 24 25 twoway  N
1206 25 23 twoway  N
1206 26 24 twoway  N
1206 27 26 twoway  N
1206 28 27 twoway  N
1206 29 30 twoway  N
1206 30 28 twoway  N
1206 31 29 twoway  N
1206 32 33 twoway  N
1206 33 31 twoway  N
1206 34 32 twoway  N
1206 35 36 twoway  N
1206 36 34 twoway  N
1206 37 35 twoway  N
1206 38 39 twoway  N
1206 39 37 twoway  N
1206 40 38 twoway  N
1206 41 42 twoway  N
1206 42 40 twoway  N
1206 43 41 twoway  N
1206 44 45 twoway  N
1206 45 43 twoway  N
1206 46 47 twoway  N
1206 47 44 twoway  N
1206 48 46 twoway  N
1206 49 48 twoway  N
1206 50 51 twoway  N
1206 51 52 twoway  N
1206 52 53 twoway  N
1206 53 49 twoway  N
1206 54 50 twoway  N
1206 55 54 twoway  N
1206 199 55 twoway  N
1206 65 103 oneway  N
1206 103 113 oneway  N
1206 113 82 oneway  N
1206 66 65 oneway  N
1206 67 66 oneway  N
1206 68 69 oneway  N
1206 69 67 oneway  N
1206 70 68 oneway  N
1206 71 70 oneway  N
1206 72 71 oneway  N
1206 73 72 oneway  N
1206 90 73 oneway  N
1206 75 163 oneway  N
1206 163 164 oneway  N
1206 164 76 oneway  N
1206 76 86 oneway  N
1206 74 75 oneway  N
1206 77 74 oneway  N
1206 85 108 oneway  N
1206 108 109 oneway  N
1206 109 162 oneway  N
1206 162 77 oneway  N
1206 87 194 twoway  N
1206 86 195 twoway  N
1206 85 196 twoway  N
1206 78 193 twoway  N
1206 79 80 twoway  N
1206 80 78 twoway  N
1206 81 82 twoway  N
1206 82 83 twoway  N
1206 83 84 twoway  N
1206 84 85 twoway  N
1206 85 86 twoway  N
1206 86 87 twoway  N
1206 87 79 twoway  N
1206 88 89 twoway  N
1206 89 90 twoway  N
1206 90 81 twoway  N
1206 197 88 twoway  N
1206 183 182 twoway  N
1206 184 185 twoway  N
1206 185 183 twoway  N
1206 186 184 twoway  N
1206 187 188 twoway  N
1206 188 186 twoway  N
1206 189 187 twoway  N
1206 190 191 twoway  N
1206 191 189 twoway  N
1206 192 193 twoway  N
1206 193 194 twoway  N
1206 194 195 twoway  N
1206 195 196 twoway  N
1206 196 197 twoway  N
1206 197 190 twoway  N
1206 198 199 twoway  N
1206 199 192 twoway  N
1206 200 198 twoway  N
1206 201 202 twoway  N
1206 202 200 twoway  N
1206 203 201 twoway  N
1206 204 105 oneway  N
1206 105 106 oneway  N
1206 106 116 oneway  N
1206 116 84 oneway  N
1206 205 206 oneway  N
1206 206 204 oneway  N
1206 207 205 oneway  N
1206 208 209 oneway  N
1206 209 207 oneway  N
1206 83 114 oneway  N
1206 114 115 oneway  N
1206 115 104 oneway  N
1206 104 208 oneway  N
1400  50.46924359  4.47235910  154.38 baggage_train 3 New Service Truck 8
1400  50.46835730  4.46938854  150.32 baggage_train 3 New Service Truck 7
1400  50.46534445  4.46161670  61.11 fuel_jets 0 Fuel Truck Parking
1400  50.46528413  4.46166907  59.04 fuel_props 0 Fuel Truck Parking
1400  50.46541131  4.46155434  57.53 fuel_liners 0 Fuel Truck Parking
1400  50.46636652  4.46369919  244.80 food 0 New Service Truck 18
1400  50.46640306  4.46367147  244.80 food 0 New Service Truck 18
1400  50.45921920  4.45894425  0.00 gpu 0 New Service Truck 24
1400  50.45957305  4.46067620  342.08 food 0 New Service Truck 23
1400  50.45960286  4.46075077  341.32 food 0 New Service Truck 22
1400  50.47113918  4.47871400  0.00 food 0 New Service Truck 21
1400  50.46657125  4.46353806  0.00 gpu 0 New Service Truck 20
1400  50.46645091  4.46364151  244.80 food 0 New Service Truck 18
1400  50.46649133  4.46361261  244.80 food 0 New Service Truck 18
1400  50.47001388  4.47450502  123.18 baggage_loader 0 New Service Truck 15
1400  50.46889562  4.47108088  122.07 baggage_loader 0 New Service Truck 14
1400  50.46898302  4.47103270  122.07 baggage_loader 0 New Service Truck 14
1400  50.46862395  4.46983412  163.71 baggage_loader 0 New Service Truck 13
1400  50.46802855  4.46777527  188.75 baggage_loader 0 New Service Truck 12
1400  50.46728644  4.46517130  171.57 baggage_loader 0 New Service Truck 11
1400  50.45856998  4.45619757  335.67 baggage_train 3 New Service Truck 10
1400  50.46059862  4.46419562  0.00 gpu 0 New Service Truck 9
1400  50.46061335  4.46429878  313.26 pushback 0 New Service Truck 8
1400  50.45967619  4.46100885  334.29 fuel_jets 0 New Service Truck 5
1400  50.45971644  4.46109315  337.07 fuel_liners 0 New Service Truck 4
1400  50.45856752  4.45514957  0.00 crew_car 0 New Service Truck 7
1400  50.45920297  4.45887441  0.00 crew_car 0 New Service Truck 6
1400  50.45974136  4.46115938  336.37 fuel_props 0 New Service Truck 3
1400  50.46899246  4.47040570  245.09 crew_car 0 New Service Truck 1
1400  50.46949171  4.47211320  245.09 crew_car 0 New Service Truck 1
1400  50.47072853  4.47605610  155.76 baggage_train 4 New Service Truck 1
1400  50.46946198  4.47291018  136.33 baggage_train 3 New Service Truck 1
1401  50.46902186  4.47123324  189.58 crew_car Crew Car Destination
1401  50.46862617  4.46973072  189.58 crew_car Crew Car Destination
1401  50.46773279  4.46664722  189.58 crew_car Crew Car Destination
1401  50.46761094  4.46624714  189.58 crew_car Crew Car Destination
1401  50.46758287  4.46651171  176.69 baggage_loader Baggage Loader Destination
1401  50.46827224  4.46892408  133.26 baggage_loader Baggage Loader Destination
1401  50.46890000  4.47093423  133.26 baggage_loader Baggage Loader Destination
1401  50.46909716  4.47167850  133.26 baggage_loader Baggage Loader Destination
1401  50.46978653  4.47397694  133.26 baggage_loader Baggage Loader Destination
1401  50.47028148  4.47568923  133.26 baggage_loader Baggage Loader Destination
1401  50.47040192  4.47629518  154.46 baggage_train Baggage Train Destination
1401  50.47006716  4.47518198  154.46 baggage_train Baggage Train Destination
1401  50.46887005  4.47132530  154.46 baggage_train Baggage Train Destination
1401  50.46870622  4.47048615  154.46 baggage_train Baggage Train Destination
1401  50.46817978  4.46880511  154.46 baggage_train Baggage Train Destination
1401  50.46807161  4.46824477  154.46 baggage_train Baggage Train Destination
1401  50.46782790  4.46761667  154.46 baggage_train Baggage Train Destination
1401  50.46766771  4.46701869  154.46 baggage_train Baggage Train Destination
1401  50.46865122  4.46924455  246.24 crew_car New Service Truck Destination 4
1401  50.46932884  4.47156359  246.30 crew_car New Service Truck Destination 3
1401  50.46928040  4.47139347  246.30 crew_car New Service Truck Destination 3
1401  50.46942231  4.47187877  245.11 crew_car New Service Truck Destination 2
99
